source_file	gene	tissue	twas_p	twas_fdr	twas_z_or_effect	prediction_model_n_snps	model_type	fdr_supported	multi_snp_supported	one_snp_supported	overlaps_MAGMA_top50	overlaps_MAGMA_top100	overlaps_MAGMA_Bonferroni	overlaps_MAGMA_FDR05	overlaps_MAGMA_suggestive	recommended_evidence_status	allowed_interpretation	not_allowed_interpretation	notes
results/tables/phase4_step1_twas_proxy_gene_table.tsv	OAT	GTEx_v8_Kidney_Cortex	0.424599996810953	0.863282031196997	0.798466205596924	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	ZNF215	GTEx_v8_Kidney_Cortex	0.424599996810953	0.863282031196997	-0.798466205596924	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	C1orf204	GTEx_v8_Kidney_Cortex	0.426175314800748	0.863282031196997	0.795753515821684	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TRIP6	GTEx_v8_Kidney_Cortex	0.426299986953073	0.863282031196997	0.795539081096649	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	SVIP	GTEx_v8_Kidney_Cortex	0.426312842808528	0.863282031196997	-0.795516971247816	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	EIF3B	GTEx_v8_Kidney_Cortex	0.426341617610848	0.863282031196997	-0.79546748497175	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	AHCYL2	GTEx_v8_Kidney_Cortex	0.426359247670191	0.863282031196997	-0.795437166143432	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	FAM173B	GTEx_v8_Kidney_Cortex	0.426400014019757	0.863282031196997	0.795367062091827	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	UBFD1	GTEx_v8_Kidney_Cortex	0.426400014019757	0.863282031196997	-0.795367062091827	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	EARS2	GTEx_v8_Kidney_Cortex	0.426400014019758	0.863282031196997	-0.795367062091827	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TTC39A	GTEx_v8_Kidney_Cortex	0.426700003954215	0.863282031196997	0.794851303100586	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	FANCC	GTEx_v8_Kidney_Cortex	0.426900007773538	0.863282031196997	-0.794507563114166	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	NSA2	GTEx_v8_Kidney_Cortex	0.426900007773538	0.863282031196997	0.794507563114166	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TNIP1	GTEx_v8_Kidney_Cortex	0.426900007773538	0.863282031196997	0.794507563114166	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	KLRC4	GTEx_v8_Kidney_Cortex	0.42698641820061	0.863282031196997	0.79435908139358	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	MAX	GTEx_v8_Kidney_Cortex	0.427199994480866	0.863282031196997	0.793992161750794	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	ASPH	GTEx_v8_Kidney_Cortex	0.42730000576931	0.863282031196997	0.793820381164551	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	WASF3	GTEx_v8_Kidney_Cortex	0.427444839320182	0.863282031196997	-0.793571654839429	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	SF3B5	GTEx_v8_Kidney_Cortex	0.427799988946627	0.863282031196997	0.792961955070496	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	LINC00654	GTEx_v8_Kidney_Cortex	0.427900012547837	0.863282031196997	-0.792790293693543	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TDRD9	GTEx_v8_Kidney_Cortex	0.428617444023304	0.863282031196997	0.791559715475856	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TP73	GTEx_v8_Kidney_Cortex	0.428699995932328	0.863282031196997	0.791418194770813	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	FKBPL	GTEx_v8_Kidney_Cortex	0.428800002818037	0.863282031196997	0.791246771812439	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CCDC18	GTEx_v8_Kidney_Cortex	0.428899988489403	0.863282031196997	-0.79107540845871	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CMA1	GTEx_v8_Kidney_Cortex	0.428999987715879	0.863282031196997	-0.790904045104981	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	NCF4	GTEx_v8_Kidney_Cortex	0.428999987715879	0.863282031196997	0.790904045104981	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	ABRA	GTEx_v8_Kidney_Cortex	0.429004537302087	0.863282031196997	-0.790896249273544	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TMEM106C	GTEx_v8_Kidney_Cortex	0.429153197587267	0.863282031196997	-0.790641542541054	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CTD-3126B10.4	GTEx_v8_Kidney_Cortex	0.429299997117295	0.863282031196997	0.790390074253082	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	MRPL38	GTEx_v8_Kidney_Cortex	0.429400015740234	0.863282031196997	0.790218770503998	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CAPN11	GTEx_v8_Kidney_Cortex	0.429500013095098	0.863282031196997	-0.790047526359558	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	EVI5	GTEx_v8_Kidney_Cortex	0.429599989166656	0.863282031196997	0.789876341819763	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	MAP3K5	GTEx_v8_Kidney_Cortex	0.429599989166656	0.863282031196997	0.789876341819763	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CC2D1B	GTEx_v8_Kidney_Cortex	0.429700013575026	0.863282031196997	0.789705097675323	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	FZD6	GTEx_v8_Kidney_Cortex	0.429800016688468	0.863282031196997	0.789533913135529	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CBY1	GTEx_v8_Kidney_Cortex	0.429899998491761	0.863282031196997	0.789362788200378	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	FAM227A	GTEx_v8_Kidney_Cortex	0.429899998491761	0.863282031196997	-0.789362788200378	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	MEAF6	GTEx_v8_Kidney_Cortex	0.429975723865359	0.863282031196997	0.789233195001701	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CCNG1	GTEx_v8_Kidney_Cortex	0.430100002616501	0.863282031196997	0.789020538330078	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TBCD	GTEx_v8_Kidney_Cortex	0.430100002616501	0.863282031196997	0.789020538330078	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CH17-264L24.1	GTEx_v8_Kidney_Cortex	0.430199990094546	0.863282031196997	0.788849472999573	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	SLC33A1	GTEx_v8_Kidney_Cortex	0.430299991066291	0.863282031196997	-0.788678407669068	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	NOSTRIN	GTEx_v8_Kidney_Cortex	0.43040000553063	0.863282031196997	-0.788507342338562	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	COPRS	GTEx_v8_Kidney_Cortex	0.430421495298198	0.863282031196997	0.788470589124769	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	EML4	GTEx_v8_Kidney_Cortex	0.430433744395705	0.863282031196997	0.78844964038919	2	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	GPR155	GTEx_v8_Kidney_Cortex	0.430499998631161	0.863282031196997	-0.788336336612702	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	PPP2R1B	GTEx_v8_Kidney_Cortex	0.430499998631161	0.863282031196997	0.788336336612701	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	TRMO	GTEx_v8_Kidney_Cortex	0.430600005212673	0.863282031196997	-0.788165330886841	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	SLC25A45	GTEx_v8_Kidney_Cortex	0.430699990409369	0.863282031196997	0.787994384765625	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	ZNF561	GTEx_v8_Kidney_Cortex	0.430699990409369	0.863282031196997	-0.787994384765625	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	FGF5	GTEx_v8_Kidney_Cortex	0.430999991932473	0.863593061792116	-0.787481606006622	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	MATK	GTEx_v8_Kidney_Cortex	0.431500007764693	0.863724251863331	0.786627411842346	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	UGP2	GTEx_v8_Kidney_Cortex	0.431500007764693	0.863724251863331	0.786627411842346	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	RP11-455O6.9	GTEx_v8_Kidney_Cortex	0.431500007764693	0.863724251863331	0.786627411842346	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	RNF152	GTEx_v8_Kidney_Cortex	0.431699989511042	0.863744816845088	0.786285936832428	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	SAFB2	GTEx_v8_Kidney_Cortex	0.431799983064767	0.863744816845088	-0.786115229129791	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	PMPCA	GTEx_v8_Kidney_Cortex	0.432000010429986	0.863855151641183	0.785773813724518	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
results/tables/phase4_step1_twas_proxy_gene_table.tsv	CUTC	GTEx_v8_Kidney_Cortex	0.432199986659712	0.863965310241992	0.785432577133179	1	not_fdr_supported	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	do_not_use_for_claim	Not FDR-supported in GTEx Kidney_Cortex S-PrediXcan; do not use as positive evidence.	Causal gene validation; papilla-specific regulatory inference; target prioritization by TWAS alone.	Not FDR-supported; keep in table for audit completeness only.
